volume,sentiment,Taker Buy Sell Ratio,Gas Price (Mean),Open Interest,Estimated Leverage Ratio,Funding Rates,Exchange Netflow (Total),fng_value,Daily_sentiment,lag_return_1,lag_fng,ma_3,volatility_3,Datetime,Actual_Return,Predicted_Return,Signal,Price,high,low,MA_9,Prev_Close,TR,ATR_14,Position,Cash,Portfolio_Value,Daily_Return
149549080,1,0.96772802,13.971156075,7245541778.177492,0.2349852,0.01564,10535.43528316461,65,-1,-0.0171768060836502,74.0,0.0089545647971783,0.0356624720178733,2024-04-16,-0.0055419612546303,-0.0038510216531586,-1,3084.6,3127.95,2986.8,3315.4577777777777,3101.79,141.14999999999964,235.29214285714286,-1,145406.3437269986,148772.1003703584,0.005572845749854061
155890562,1,0.96789679,24.020828954,7170965466.045935,0.24138738,0.01303291,-46326.82356901863,67,0,-0.0055419612546303,65.0,-0.0184452127484557,0.0135819484895452,2024-04-17,-0.0326168709070868,-0.0130839082875397,-1,2983.99,3122.96,2912.32,3236.3677777777775,3084.6,210.63999999999987,238.37785714285715,-1,145406.3437269986,153788.18990760949,0.03371660092694695
107277522,1,0.99134884,14.827204743,7146013869.102377,0.23430088,0.01030625,-136197.3408100854,57,-1,-0.0326168709070868,67.0,-0.0037361132334271,0.0298247130744985,2024-04-18,0.0269504924614358,0.0003616808943992,0,3064.41,3095.0,2950.01,3187.2555555555555,2983.99,144.98999999999978,234.67571428571426,-1,145406.3437269986,149752.29189384176,-0.026243224633779483
190877546,1,0.9510289,14.229829052,7196983799.77394,0.23609087,0.0086647,19564.799303080887,66,-1,0.0269504924614358,57.0,-0.0027796657728173,0.0297838259622316,2024-04-19,-0.002672618872801,-0.017963806105324,-1,3056.22,3128.31,2862.53,3132.8133333333335,3064.41,265.77999999999975,243.5521428571428,-1,145406.3437269986,150153.59522626238,0.002679780905824769
64287559,1,1.00349592,9.562570897,7345775888.53968,0.23379934,0.0081117,-20372.901700836024,66,1,-0.002672618872801,66.0,0.0188891858591176,0.0188700760091384,2024-04-20,0.0323896839887181,0.0113914617407944,1,3155.21,3170.84,3017.34,3094.102222222222,3056.22,153.5,247.95928571428564,-1,145406.3437269986,145442.75049914507,-0.0313735060423872
59567838,1,0.95302042,9.913422718,7310735241.875238,0.23360377,0.01095529,-21393.2297221428,72,1,0.0323896839887181,66.0,0.0089791784619082,0.0202741629728197,2024-04-21,-0.0027795297301922,-0.0083870376853996,-1,3146.44,3197.99,3114.06,3083.952222222222,3155.21,83.92999999999984,245.71142857142848,-1,145406.3437269986,145848.13973964466,0.002787277049618009
76202777,1,0.99015386,13.709597369,7441012514.252601,0.23432685,0.01334697,-20331.62813520059,73,1,-0.0027795297301922,72.0,0.0155230009963849,0.0176285178741308,2024-04-22,0.0169588487306289,0.0061191207874091,1,3199.8,3236.19,3127.84,3105.3844444444444,3146.44,108.34999999999991,230.29571428571418,-1,145406.3437269986,143415.9699988773,-0.016676042252640744
67473137,1,1.01360065,15.486230693,7523633955.655612,0.23560004,0.00744965,-5864.587121569202,71,1,0.0169588487306289,73.0,0.0067182308204259,0.0098901351789635,2024-04-23,0.0059753734608412,0.0109960922485164,1,3218.92,3264.6,3151.8,3112.3755555555554,3199.8,112.79999999999973,218.4385714285713,-1,145406.3437269986,142564.09628148805,-0.005939880456799274
112420342,1,0.93000376,19.320031364,7536594674.486611,0.24285095,0.01852468,-47911.26122405543,72,0,0.0059753734608412,71.0,-0.0006934596597029,0.0217668928775916,2024-04-24,-0.0250146011705789,-0.0128838493831226,-1,3138.4,3294.18,3101.43,3116.443333333333,3218.92,192.75,221.30142857142846,-1,145406.3437269986,146221.77568264323,0.025656385419321914
98209721,0,0.96146169,14.855679502,7535674544.285094,0.24142647,0.01641826,9161.559801585625,72,-1,-0.0250146011705789,72.0,-0.0047054456882744,0.0175961154043377,2024-04-25,0.0049228906449145,-0.0072003010728091,-1,3153.85,3191.08,3069.35,3124.1377777777775,3138.4,121.73000000000002,219.4785714285713,-1,145406.3437269986,145505.46817458267,-0.0048987745136895855
74549801,0,0.97839997,10.299846723,7490525830.470894,0.24214813,0.01316477,-9760.189876922172,70,0,0.0049228906449145,72.0,-0.0093437376794887,0.0150180645009003,2024-04-26,-0.0079395025128018,-0.0064513927038906,-1,3128.81,3166.86,3100.0,3140.228888888889,3153.85,66.86000000000013,189.0549999999999,-1,145406.3437269986,146669.95464806352,0.008003042690352125
92123756,0,1.01899216,8.060109553,8031220227.533906,0.24916286,0.01726139,8729.88305233739,67,0,-0.0079395025128018,70.0,0.0121954347522577,0.0245914175235971,2024-04-27,0.0396029161246607,0.0202985252644278,1,3252.72,3282.99,3065.06,3161.1522222222225,3128.81,217.92999999999984,167.57571428571418,-1,145406.3437269986,141082.66952040372,-0.03809427187092651
99206390,0,0.99265596,9.377267385,8108964526.061177,0.25120837,0.0196068,-8506.102860742249,65,-1,0.0396029161246607,67.0,0.0114644788283411,0.0249457097132879,2024-04-28,0.0027300228731645,0.0001972349380398,0,3261.6,3359.49,3247.77,3183.972222222222,3252.72,111.7199999999998,156.32071428571416,-1,145406.3437269986,140698.55923546958,-0.0027225901398086894
126868816,0,0.93590101,11.27049329,8095242056.931715,0.2530016,0.01231805,71865.63980644068,67,-1,0.0027300228731645,65.0,0.0093638208073038,0.0275283510693368,2024-04-29,-0.0142414765759135,-0.0151580013996173,-1,3215.15,3285.72,3113.0,3190.6322222222225,3261.6,172.7199999999998,150.34642857142845,-1,145406.3437269986,142731.2631766504,0.014447226412453329
